地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
墨西哥,墨西哥,118,,1,25,0,1,1,2020-03-19
孟加拉国,孟加拉国,17,,3,3,0,0,1,2020-03-19
印度尼西亚,印度尼西亚,309,,9,82,7,0,19,2020-03-19
塞尔维亚,塞尔维亚,89,,0,6,0,0,0,2020-03-19
挪威,挪威,1562,,0,110,0,3,6,2020-03-19
罗马尼亚,罗马尼亚,217,,3,0,0,0,0,2020-03-19
菲律宾,菲律宾,217,,7,15,6,3,17,2020-03-19
爱尔兰,爱尔兰,366,,0,74,0,0,2,2020-03-19
多米尼加,多米尼加,21,,0,0,0,0,1,2020-03-19
埃及,埃及,210,,28,14,2,2,6,2020-03-19
瑞士,瑞士,3438,,3,1169,0,20,39,2020-03-19
南非,南非,116,,0,0,0,0,0,2020-03-19
哈萨克斯坦,哈萨克斯坦,44,,0,9,0,0,0,2020-03-19
奥地利,奥地利,1646,,9,314,3,1,4,2020-03-19
芬兰,芬兰,359,,1,40,0,0,0,2020-03-19
匈牙利,匈牙利,73,,2,15,0,0,1,2020-03-19
阿尔及利亚,阿尔及利亚,82,,12,15,2,0,5,2020-03-19
加纳,加纳,9,,0,2,0,0,0,2020-03-19
马来西亚,马来西亚,900,,60,110,0,0,2,2020-03-19
阿曼,阿曼,39,,12,6,0,0,0,2020-03-19
巴林,巴林,269,,100,13,12,0,1,2020-03-19
波多黎各,波多黎各,5,,0,2,0,0,0,2020-03-19
保加利亚,保加利亚,92,,0,11,0,0,2,2020-03-19
亚美尼亚,亚美尼亚,122,,1,44,1,0,0,2020-03-19
几内亚,赤道几内亚,4,,0,1,0,0,0,2020-03-19
几内亚,几内亚,4,,0,4,0,0,0,2020-03-19
希腊,希腊,418,,14,31,14,0,5,2020-03-19
玻利维亚,玻利维亚,11,,0,0,0,0,0,2020-03-19
波黑,波黑,24,,0,0,0,0,0,2020-03-19
古巴,古巴,11,,0,6,0,1,1,2020-03-19
乌兹别克斯坦,乌兹别克斯坦,23,,0,8,0,0,0,2020-03-19
斯洛伐克,斯洛伐克,105,,0,8,0,1,1,2020-03-19
塞内加尔,塞内加尔,36,,2,5,0,0,0,2020-03-19
洪都拉斯,洪都拉斯,9,,0,1,0,0,0,2020-03-19
科特迪瓦,科特迪瓦,9,,1,3,0,0,0,2020-03-19
哥斯达黎加,哥斯达黎加,69,,0,19,0,1,1,2020-03-19
塞浦路斯,塞浦路斯,58,,0,9,0,0,0,2020-03-19
伊拉克,伊拉克,177,,49,13,6,0,12,2020-03-19
北马其顿,北马其顿,35,,0,4,0,0,0,2020-03-19
突尼斯,突尼斯,39,,0,19,0,0,0,2020-03-19
索马里,索马里,1,,0,0,0,0,0,2020-03-19
危地马拉,危地马拉,6,,0,4,0,0,1,2020-03-19
圣马力诺,圣马力诺,109,,2,7,0,5,14,2020-03-19
卢森堡,卢森堡,335,,0,132,0,2,4,2020-03-19
拉脱维亚,拉脱维亚,71,,0,22,0,0,0,2020-03-19
马尔代夫,马尔代夫,13,,0,0,0,0,0,2020-03-19
苏丹,苏丹,2,,0,0,0,0,1,2020-03-19
刚果（金）,刚果（金）,14,,0,7,0,0,0,2020-03-19
吉布提,吉布提,1,,0,1,0,0,0,2020-03-19
萨尔瓦多,萨尔瓦多,1,,0,1,0,0,0,2020-03-19
牙买加,牙买加,15,,0,5,0,1,1,2020-03-19
格鲁吉亚,格鲁吉亚,40,,0,5,0,0,0,2020-03-19
阿尔巴尼亚,阿尔巴尼亚,59,,0,4,0,0,1,2020-03-19
安道尔,安道尔,54,,1,14,0,0,0,2020-03-19
吉尔吉斯斯坦,吉尔吉斯斯坦,3,,0,0,0,0,0,2020-03-19
乌拉圭,乌拉圭,79,,0,29,0,0,0,2020-03-19
刚果（布）,刚果（布）,3,,0,2,0,0,0,2020-03-19
泰国,泰国,272,,42,60,1,0,1,2020-03-19
马提尼克,马提尼克,16,,0,0,0,0,0,2020-03-19
直布罗陀,直布罗陀,3,,0,0,0,0,0,2020-03-19
卢旺达,卢旺达,11,,0,3,0,0,0,2020-03-19
法属圭亚那,法属圭亚那,7,,0,0,0,0,0,2020-03-19
利比里亚,利比里亚,2,,0,0,0,0,0,2020-03-19
约旦,约旦,57,,1,8,0,0,0,2020-03-19
冰岛,冰岛,250,,0,30,0,0,0,2020-03-19
巴巴多斯,巴巴多斯,2,,0,0,0,0,0,2020-03-19
巴哈马,巴哈马,1,,0,0,0,0,0,2020-03-19
尼泊尔,尼泊尔,1,,1,0,0,0,0,2020-03-19
赞比亚共和国,赞比亚共和国,2,,0,0,0,0,0,2020-03-19
阿塞拜疆,阿塞拜疆,34,,6,0,0,0,1,2020-03-19
坦桑尼亚,坦桑尼亚,6,,0,3,0,0,0,2020-03-19
北京市,中国,480,,380,11,2,0,8,2020-03-19
上海市,中国,363,,326,2,0,0,3,2020-03-19
浙江省,中国,1234,,1217,2,1,0,1,2020-03-19
黑龙江省,中国,483,,460,1,-3,0,13,2020-03-19
澳门,中国,17,,10,2,0,0,0,2020-03-19
日本,日本,956,,157,37,0,2,33,2020-03-19
澳大利亚,澳大利亚,636,,27,80,0,1,6,2020-03-19
马约特,马约特,1,,0,0,0,0,0,2020-03-19
巴勒斯坦,巴勒斯坦,44,,0,3,0,0,0,2020-03-19
马里,索马里,1,,0,0,0,0,0,2020-03-19
根西岛,根西岛,1,,0,0,0,0,0,2020-03-19
瓜德罗普岛,瓜德罗普岛,18,,0,0,0,0,0,2020-03-19
关岛,关岛,3,,0,0,0,0,0,2020-03-19
钻石公主号邮轮,钻石公主号邮轮,712,,458,0,0,0,7,2020-03-19
特立尼达和多巴哥,特立尼达和多巴哥,5,,0,0,0,0,0,2020-03-19
阿鲁巴,阿鲁巴,2,,0,0,0,0,0,2020-03-19
斯威士兰,斯威士兰,1,,0,0,0,0,0,2020-03-19
布基纳法索,布基纳法索,27,,0,7,0,0,1,2020-03-19
埃塞俄比亚,埃塞俄比亚,6,,0,0,0,0,0,2020-03-19
多哥,多哥,1,,0,0,0,0,0,2020-03-19
文莱,文莱,73,,0,5,0,0,0,2020-03-19
中国,中国,81263,,70561,61,784,8,3250,2020-03-19
哥伦比亚,哥伦比亚,102,,0,45,0,0,0,2020-03-19
马耳他,马耳他,38,,0,8,0,0,0,2020-03-19
斯洛文尼亚,斯洛文尼亚,275,,0,0,0,0,1,2020-03-19
留尼旺,留尼旺,9,,0,0,0,0,0,2020-03-19
法罗群岛,法罗群岛,47,,0,0,0,0,0,2020-03-19
柬埔寨,柬埔寨,35,,1,0,0,0,0,2020-03-19
开曼群岛,开曼群岛,1,,0,0,0,0,1,2020-03-19
中非共和国,中非共和国,1,,0,0,0,0,0,2020-03-19
美属维尔京群岛,美属维尔京群岛,2,,0,0,0,0,0,2020-03-19
圭亚那,法属圭亚那,7,,0,0,0,0,1,2020-03-19
圭亚那,圭亚那,7,,0,0,0,0,1,2020-03-19
法属波利尼西亚,法属波利尼西亚,3,,0,0,0,0,0,2020-03-19
贝宁,贝宁,1,,0,0,0,0,0,2020-03-19
圣卢西亚,圣卢西亚,2,,0,0,0,0,0,2020-03-19
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,0,0,0,2020-03-19
库拉索岛,库拉索岛,3,,0,0,0,0,0,2020-03-19
梵蒂冈,梵蒂冈,1,,0,0,0,0,0,2020-03-19
尼加拉瓜,尼加拉瓜,1,,0,1,0,0,0,2020-03-19
冈比亚,冈比亚,1,,0,0,0,0,0,2020-03-19
毛里塔尼亚,毛里塔尼亚,1,,0,0,0,0,0,2020-03-19
香港,中国,208,,95,27,3,0,4,2020-03-19
台湾,中国,108,,26,8,4,0,1,2020-03-19
广东省,中国,1378,,1318,8,5,0,8,2020-03-19
内蒙古自治区,中国,75,,74,0,1,0,1,2020-03-19
列支敦士登,列支敦士登,7,,0,0,0,0,0,2020-03-19
圣马丁岛,圣马丁岛,2,,0,0,0,0,0,2020-03-19
蒙古,蒙古,4,,0,0,0,0,0,2020-03-19
山东省,中国,761,,747,0,1,0,7,2020-03-19
摩纳哥,摩纳哥,9,,0,0,0,0,0,2020-03-19
安提瓜和巴布达,安提瓜和巴布达,1,,0,0,0,0,0,2020-03-19
斐济,斐济,1,,0,1,0,0,0,2020-03-19
纳米比亚,纳米比亚,2,,0,0,0,0,0,2020-03-19
塞舌尔,塞舌尔,4,,0,0,0,0,0,2020-03-19
格陵兰,格陵兰,1,,0,0,0,0,0,2020-03-19
不丹,不丹,1,,0,0,0,0,0,2020-03-19
圣巴泰勒米岛,圣巴泰勒米岛,3,,0,0,0,0,0,2020-03-19
苏里南,苏里南,1,,0,0,0,0,0,2020-03-19
湖北省,中国,67800,,57682,0,755,8,3130,2020-03-19
四川省,中国,540,,536,0,11,0,3,2020-03-19
甘肃省,中国,134,,91,1,0,0,2,2020-03-19
圣巴泰勒米,圣巴泰勒米岛,3,,0,0,0,0,0,2020-03-19
美国,美国,14250,,121,3991,15,55,208,2020-03-20
秘鲁,秘鲁,234,,0,89,0,1,1,2020-03-20
印度,印度,223,,15,-86,1,-14,5,2020-03-20
德国,德国,15439,,135,1460,0,16,44,2020-03-20
巴拿马,巴拿马,135,,0,26,0,0,1,2020-03-20
捷克,捷克,774,,3,202,0,0,0,2020-03-20
摩洛哥,摩洛哥,66,,2,8,1,1,3,2020-03-20
摩尔多瓦,摩尔多瓦,49,,1,13,0,0,1,2020-03-20
阿富汗,阿富汗,24,,0,2,0,0,0,2020-03-20
尼日利亚,尼日利亚,12,,1,0,0,0,0,2020-03-20
爱沙尼亚,爱沙尼亚,267,,0,9,0,0,0,2020-03-20
喀麦隆,喀麦隆,21,,0,8,0,0,0,2020-03-20
立陶宛,立陶宛,41,,0,8,0,0,0,2020-03-20
克罗地亚,克罗地亚,102,,5,33,1,1,1,2020-03-20
斯里兰卡,斯里兰卡,71,,1,11,0,0,0,2020-03-20
黎巴嫩,黎巴嫩,163,,1,14,0,1,4,2020-03-20
委内瑞拉,委内瑞拉,42,,0,9,0,0,0,2020-03-20
赤道几内亚,赤道几内亚,6,,0,2,0,0,0,2020-03-20
马恩岛,马恩岛,1,,0,1,0,0,0,2020-03-20
巴拉圭,巴拉圭,11,,0,2,0,0,0,2020-03-20
泽西岛,泽西岛,12,,0,7,0,0,0,2020-03-20
加蓬,加蓬,4,,0,1,0,1,1,2020-03-20
黑山,黑山,10,,0,8,0,0,0,2020-03-20
越南,越南,87,,17,12,1,0,0,2020-03-20
毛里求斯,毛里求斯,7,,0,4,0,0,0,2020-03-20
新西兰,新西兰,39,,0,11,0,0,0,2020-03-20
陕西省,中国,247,,237,1,0,0,3,2020-03-20
厄瓜多尔,厄瓜多尔,260,,0,105,0,1,3,2020-03-20
波兰,波兰,355,,13,68,0,0,5,2020-03-20
以色列,以色列,705,,14,176,9,0,0,2020-03-20
阿根廷,阿根廷,128,,1,31,0,1,3,2020-03-20
科威特,科威特,159,,12,11,0,0,0,2020-03-20
丹麦,丹麦,1226,,1,169,0,2,6,2020-03-20
韩国,韩国,8652,,2233,87,286,9,100,2020-03-20
肯尼亚,肯尼亚,7,,0,0,0,0,0,2020-03-20
英国,英国,3269,,79,643,14,40,144,2020-03-20
俄罗斯,俄罗斯,253,,8,54,0,0,1,2020-03-20
意大利,意大利,41035,,4440,3857,415,427,3405,2020-03-20
西班牙,西班牙,19980,,1588,2833,507,235,1002,2020-03-20
土耳其,土耳其,359,,0,168,0,2,4,2020-03-20
法国,法国,10995,,1300,1861,698,108,372,2020-03-20
巴西,巴西,621,,0,107,0,3,7,2020-03-20
荷兰,荷兰,2994,,0,534,0,48,106,2020-03-20
比利时,比利时,2257,,1,462,0,23,37,2020-03-20
加拿大,加拿大,923,,11,196,1,3,12,2020-03-20
葡萄牙,葡萄牙,642,,3,0,0,1,2,2020-03-20
沙特阿拉伯,沙特阿拉伯,274,,6,36,0,0,0,2020-03-20
瑞典,瑞典,1423,,1,144,0,1,11,2020-03-20
新加坡,新加坡,385,,124,40,7,0,0,2020-03-20
巴基斯坦,巴基斯坦,448,,2,147,0,0,2,2020-03-20
卡塔尔,卡塔尔,452,,4,0,0,0,0,2020-03-20
伊朗,伊朗,19644,,6745,1237,766,149,1433,2020-03-20
白俄罗斯,白俄罗斯,69,,15,18,12,0,0,2020-03-20
阿联酋,阿联酋,140,,31,0,0,0,0,2020-03-20
乌克兰,乌克兰,26,,0,10,0,1,3,2020-03-20
智利,智利,342,,0,104,0,0,0,2020-03-20
墨西哥,墨西哥,164,,1,46,0,0,1,2020-03-20
孟加拉国,孟加拉国,20,,3,3,0,0,1,2020-03-20
印度尼西亚,印度尼西亚,369,,9,60,0,13,32,2020-03-20
塞尔维亚,塞尔维亚,118,,0,29,0,0,0,2020-03-20
挪威,挪威,1758,,0,196,0,1,7,2020-03-20
罗马尼亚,罗马尼亚,277,,25,60,22,0,0,2020-03-20
菲律宾,菲律宾,230,,7,13,0,1,18,2020-03-20
爱尔兰,爱尔兰,557,,0,191,0,0,2,2020-03-20
多米尼加,多米尼加,34,,0,13,0,0,1,2020-03-20
埃及,埃及,256,,28,46,0,0,6,2020-03-20
瑞士,瑞士,3888,,3,450,0,0,39,2020-03-20
南非,南非,202,,0,86,0,0,0,2020-03-20
哈萨克斯坦,哈萨克斯坦,49,,0,5,0,0,0,2020-03-20
奥地利,奥地利,2013,,9,367,0,0,4,2020-03-20
芬兰,芬兰,400,,1,41,0,0,0,2020-03-20
匈牙利,匈牙利,85,,2,12,0,0,1,2020-03-20
阿尔及利亚,阿尔及利亚,90,,12,8,0,1,6,2020-03-20
加纳,加纳,16,,0,7,0,0,0,2020-03-20
马来西亚,马来西亚,1030,,87,130,27,1,3,2020-03-20
阿曼,阿曼,48,,13,9,1,0,0,2020-03-20
巴林,巴林,285,,100,16,0,0,1,2020-03-20
波多黎各,波多黎各,5,,0,0,0,0,0,2020-03-20
保加利亚,保加利亚,107,,0,15,0,0,2,2020-03-20
亚美尼亚,亚美尼亚,136,,1,14,0,0,0,2020-03-20
几内亚,几内亚,2,,0,-2,0,0,0,2020-03-20
希腊,希腊,464,,14,46,0,0,5,2020-03-20
玻利维亚,玻利维亚,12,,0,1,0,0,0,2020-03-20
波黑,波黑,64,,0,40,0,0,0,2020-03-20
古巴,古巴,16,,0,5,0,0,1,2020-03-20
乌兹别克斯坦,乌兹别克斯坦,33,,0,10,0,0,0,2020-03-20
斯洛伐克,斯洛伐克,123,,0,18,0,0,1,2020-03-20
塞内加尔,塞内加尔,38,,2,2,0,0,0,2020-03-20
洪都拉斯,洪都拉斯,24,,0,15,0,0,0,2020-03-20
科特迪瓦,科特迪瓦,9,,1,0,0,0,0,2020-03-20
哥斯达黎加,哥斯达黎加,87,,0,18,0,0,1,2020-03-20
塞浦路斯,塞浦路斯,67,,0,9,0,0,0,2020-03-20
伊拉克,伊拉克,192,,49,15,0,1,13,2020-03-20
北马其顿,北马其顿,67,,0,32,0,0,0,2020-03-20
突尼斯,突尼斯,39,,0,0,0,0,0,2020-03-20
索马里,索马里,1,,0,0,0,0,0,2020-03-20
危地马拉,危地马拉,6,,0,0,0,0,1,2020-03-20
圣马力诺,圣马力诺,109,,2,0,0,0,14,2020-03-20
卢森堡,卢森堡,484,,0,149,0,0,4,2020-03-20
拉脱维亚,拉脱维亚,86,,0,15,0,0,0,2020-03-20
马尔代夫,马尔代夫,13,,0,0,0,0,0,2020-03-20
苏丹,苏丹,2,,0,0,0,0,1,2020-03-20
刚果（金）,刚果（金）,18,,0,4,0,0,0,2020-03-20
吉布提,吉布提,1,,0,0,0,0,0,2020-03-20
萨尔瓦多,萨尔瓦多,1,,0,0,0,0,0,2020-03-20
牙买加,牙买加,15,,0,0,0,0,1,2020-03-20
格鲁吉亚,格鲁吉亚,43,,1,3,1,0,0,2020-03-20
阿尔巴尼亚,阿尔巴尼亚,59,,0,0,0,1,2,2020-03-20
安道尔,安道尔,75,,1,21,0,0,0,2020-03-20
吉尔吉斯斯坦,吉尔吉斯斯坦,6,,0,3,0,0,0,2020-03-20
乌拉圭,乌拉圭,94,,0,15,0,0,0,2020-03-20
尼日尔,尼日尔,1,,0,1,0,0,0,2020-03-20
刚果（布）,刚果（布）,3,,0,0,0,0,0,2020-03-20
泰国,泰国,322,,43,50,1,0,1,2020-03-20
马提尼克,马提尼克,23,,0,7,0,0,0,2020-03-20
直布罗陀,直布罗陀,8,,0,5,0,0,0,2020-03-20
卢旺达,卢旺达,11,,0,0,0,0,0,2020-03-20
法属圭亚那,法属圭亚那,11,,0,4,0,0,0,2020-03-20
利比里亚,利比里亚,2,,0,0,0,0,0,2020-03-20
约旦,约旦,70,,1,13,0,0,0,2020-03-20
冰岛,冰岛,330,,0,80,0,0,0,2020-03-20
巴巴多斯,巴巴多斯,2,,0,0,0,0,0,2020-03-20
巴哈马,巴哈马,3,,0,2,0,0,0,2020-03-20
尼泊尔,尼泊尔,1,,1,0,0,0,0,2020-03-20
赞比亚共和国,赞比亚共和国,2,,0,0,0,0,0,2020-03-20
天津市,中国,137,,133,1,0,0,3,2020-03-20
阿塞拜疆,阿塞拜疆,34,,6,0,0,0,1,2020-03-20
坦桑尼亚,坦桑尼亚,6,,0,0,0,0,0,2020-03-20
北京市,中国,491,,390,11,10,0,8,2020-03-20
上海市,中国,371,,326,8,0,0,3,2020-03-20
浙江省,中国,1234,,1219,0,2,0,1,2020-03-20
黑龙江省,中国,484,,463,1,3,0,13,2020-03-20
日本,日本,969,,157,13,0,1,34,2020-03-20
澳大利亚,澳大利亚,877,,27,241,0,1,7,2020-03-20
马约特,马约特,3,,0,2,0,0,0,2020-03-20
巴勒斯坦,巴勒斯坦,47,,0,3,0,0,0,2020-03-20
马里,索马里,1,,0,0,0,0,0,2020-03-20
根西岛,根西岛,1,,0,0,0,0,0,2020-03-20
瓜德罗普岛,瓜德罗普岛,33,,0,15,0,0,0,2020-03-20
关岛,关岛,5,,0,2,0,0,0,2020-03-20
钻石公主号邮轮,钻石公主号邮轮,712,,458,0,0,0,7,2020-03-20
特立尼达和多巴哥,特立尼达和多巴哥,7,,0,2,0,0,0,2020-03-20
阿鲁巴,阿鲁巴,4,,0,2,0,0,0,2020-03-20
斯威士兰,斯威士兰,1,,0,0,0,0,0,2020-03-20
布基纳法索,布基纳法索,33,,0,6,0,0,1,2020-03-20
埃塞俄比亚,埃塞俄比亚,9,,0,3,0,0,0,2020-03-20
多哥,多哥,9,,1,8,1,0,0,2020-03-20
文莱,文莱,78,,1,5,1,0,0,2020-03-20
中国,中国,81385,,71292,122,731,5,3255,2020-03-20
哥伦比亚,哥伦比亚,128,,0,26,0,0,0,2020-03-20
马耳他,马耳他,48,,0,10,0,0,0,2020-03-20
斯洛文尼亚,斯洛文尼亚,286,,0,11,0,0,1,2020-03-20
留尼旺,留尼旺,12,,0,3,0,0,0,2020-03-20
法罗群岛,法罗群岛,58,,0,11,0,0,0,2020-03-20
柬埔寨,柬埔寨,35,,1,0,0,0,0,2020-03-20
开曼群岛,开曼群岛,1,,0,0,0,0,1,2020-03-20
中非共和国,中非共和国,3,,0,2,0,0,0,2020-03-20
美属维尔京群岛,美属维尔京群岛,2,,0,0,0,0,0,2020-03-20
圭亚那,法属圭亚那,11,,0,4,0,0,1,2020-03-20
圭亚那,圭亚那,11,,0,4,0,0,1,2020-03-20
法属波利尼西亚,法属波利尼西亚,3,,0,0,0,0,0,2020-03-20
贝宁,贝宁,1,,0,0,0,0,0,2020-03-20
圣卢西亚,圣卢西亚,2,,0,0,0,0,0,2020-03-20
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,,0,0,0,0,0,2020-03-20
库拉索岛,库拉索岛,3,,0,0,0,0,0,2020-03-20
梵蒂冈,梵蒂冈,1,,0,0,0,0,0,2020-03-20
尼加拉瓜,尼加拉瓜,1,,0,0,0,0,0,2020-03-20
冈比亚,冈比亚,1,,0,0,0,0,0,2020-03-20
毛里塔尼亚,毛里塔尼亚,2,,0,1,0,0,0,2020-03-20
香港,中国,256,,98,48,3,0,4,2020-03-20
台湾,中国,135,,26,27,0,1,2,2020-03-20
广东省,中国,1395,,1323,17,5,0,8,2020-03-20
辽宁省,中国,126,,122,1,0,1,2,2020-03-20
福建省,中国,299,,295,3,0,0,1,2020-03-20
列支敦士登,列支敦士登,25,,0,18,0,0,0,2020-03-20
圣马丁岛,圣马丁岛,4,,0,2,0,0,0,2020-03-20
蒙古,蒙古,5,,0,1,0,0,0,2020-03-20
山东省,中国,762,,748,1,1,0,7,2020-03-20
摩纳哥,摩纳哥,11,,0,2,0,0,0,2020-03-20
安提瓜和巴布达,安提瓜和巴布达,1,,0,0,0,0,0,2020-03-20
斐济,斐济,1,,0,0,0,0,0,2020-03-20
纳米比亚,纳米比亚,2,,0,0,0,0,0,2020-03-20
塞舌尔,塞舌尔,6,,0,2,0,0,0,2020-03-20
格陵兰,格陵兰,2,,0,1,0,0,0,2020-03-20
不丹,不丹,1,,0,0,0,0,0,2020-03-20
圣巴泰勒米岛,圣巴泰勒米岛,3,,0,0,0,0,0,2020-03-20
苏里南,苏里南,2,,0,1,0,0,0,2020-03-20
湖北省,中国,67800,,58382,0,700,3,3133,2020-03-20
四川省,中国,541,,536,1,0,0,3,2020-03-20
甘肃省,中国,134,,98,0,7,0,2,2020-03-20
广西壮族自治区,中国,254,,250,1,0,0,2,2020-03-20
Niger reports first coronavirus case,Niger reports first coronavirus case,1,,0,1,0,0,0,2020-03-20
圣巴泰勒米,圣巴泰勒米岛,3,,0,0,0,0,0,2020-03-20
美国,美国,19624,,147,5374,26,52,260,2020-03-21
秘鲁,秘鲁,263,,0,29,0,3,4,2020-03-21
印度,印度尼西亚,450,,23,450,23,38,38,2020-03-21
印度,印度,450,,23,227,8,33,38,2020-03-21
德国,德国,20581,,209,5142,74,28,72,2020-03-21
巴拿马,巴拿马,200,,0,65,0,0,1,2020-03-21
捷克,捷克,833,,4,59,1,0,0,2020-03-21
摩洛哥,摩洛哥,86,,2,20,0,0,3,2020-03-21
摩尔多瓦,摩尔多瓦,66,,1,17,0,0,1,2020-03-21
阿富汗,阿富汗,24,,0,0,0,0,0,2020-03-21
尼日利亚,尼日利亚,12,,1,0,0,0,0,2020-03-21
爱沙尼亚,爱沙尼亚,283,,0,16,0,0,0,2020-03-21
喀麦隆,喀麦隆,27,,0,6,0,0,0,2020-03-21
立陶宛,立陶宛,63,,0,22,0,0,0,2020-03-21
克罗地亚,克罗地亚,133,,5,31,0,0,1,2020-03-21
斯里兰卡,斯里兰卡,77,,1,6,0,0,0,2020-03-21
黎巴嫩,黎巴嫩,206,,1,43,0,0,4,2020-03-21
委内瑞拉,委内瑞拉,42,,0,0,0,0,0,2020-03-21
赤道几内亚,赤道几内亚,6,,0,0,0,0,0,2020-03-21
马恩岛,马恩岛,1,,0,0,0,0,0,2020-03-21
巴拉圭,巴拉圭,18,,0,7,0,0,0,2020-03-21
泽西岛,泽西岛,12,,0,0,0,0,0,2020-03-21
加蓬,加蓬,4,,0,0,0,0,1,2020-03-21
黑山,黑山,10,,0,0,0,0,0,2020-03-21
越南,越南,92,,17,5,0,0,0,2020-03-21
毛里求斯,毛里求斯,14,,0,7,0,1,1,2020-03-21
新西兰,新西兰,53,,0,14,0,0,0,2020-03-21
陕西省,中国,248,,239,1,2,0,3,2020-03-21
厄瓜多尔,厄瓜多尔,367,,0,107,0,2,5,2020-03-21
波兰,波兰,425,,13,70,0,0,5,2020-03-21
以色列,以色列,883,,15,178,1,1,1,2020-03-21
阿根廷,阿根廷,158,,1,30,0,0,3,2020-03-21
科威特,科威特,176,,27,17,15,0,0,2020-03-21
丹麦,丹麦,1255,,1,29,0,3,9,2020-03-21
韩国,韩国,8799,,2612,147,379,2,102,2020-03-21
肯尼亚,肯尼亚,7,,0,0,0,0,0,2020-03-21
英国,英国,3983,,79,714,0,33,177,2020-03-21
俄罗斯,俄罗斯,306,,16,53,8,0,1,2020-03-21
意大利,意大利,47021,,5129,5986,689,627,4032,2020-03-21
西班牙,西班牙,24926,,2125,4946,537,324,1326,2020-03-21
土耳其,土耳其,670,,0,311,0,5,9,2020-03-21
法国,法国,12612,,1587,1617,287,78,450,2020-03-21
巴西,巴西,904,,0,283,0,4,11,2020-03-21
荷兰,荷兰,3631,,0,637,0,30,136,2020-03-21
比利时,比利时,2815,,263,558,262,30,67,2020-03-21
加拿大,加拿大,1146,,11,223,0,0,12,2020-03-21
葡萄牙,葡萄牙,1280,,3,638,0,10,12,2020-03-21
沙特阿拉伯,沙特阿拉伯,392,,16,118,10,0,0,2020-03-21
瑞典,瑞典,1650,,17,227,16,5,16,2020-03-21
新加坡,新加坡,432,,140,47,16,2,2,2020-03-21
巴基斯坦,巴基斯坦,510,,2,62,0,1,3,2020-03-21
卡塔尔,卡塔尔,470,,10,18,6,0,0,2020-03-21
伊朗,伊朗,20610,,7635,966,890,123,1556,2020-03-21
白俄罗斯,白俄罗斯,69,,15,0,0,0,0,2020-03-21
阿联酋,阿联酋,153,,38,13,7,2,2,2020-03-21
乌克兰,乌克兰,41,,0,15,0,0,3,2020-03-21
智利,智利,434,,0,92,0,0,0,2020-03-21
墨西哥,墨西哥,203,,1,39,0,1,2,2020-03-21
孟加拉国,孟加拉国,24,,3,4,0,1,2,2020-03-21
印度尼西亚,印度尼西亚,450,,9,81,0,6,38,2020-03-21
塞尔维亚,塞尔维亚,149,,0,31,0,1,1,2020-03-21
挪威,挪威,1939,,0,181,0,0,7,2020-03-21
罗马尼亚,罗马尼亚,308,,31,31,6,0,0,2020-03-21
菲律宾,菲律宾,307,,13,77,6,1,19,2020-03-21
爱尔兰,爱尔兰,683,,0,126,0,1,3,2020-03-21
多米尼加,多米尼加,34,,0,0,0,1,2,2020-03-21
埃及,埃及,285,,39,29,11,2,8,2020-03-21
瑞士,瑞士,6113,,3,2225,0,17,56,2020-03-21
南非,南非,240,,0,38,0,0,0,2020-03-21
哈萨克斯坦,哈萨克斯坦,53,,0,4,0,0,0,2020-03-21
奥地利,奥地利,2388,,9,375,0,3,7,2020-03-21
芬兰,芬兰,450,,1,50,0,0,0,2020-03-21
匈牙利,匈牙利,103,,7,18,5,3,4,2020-03-21
阿尔及利亚,阿尔及利亚,102,,12,12,0,3,9,2020-03-21
加纳,加纳,19,,0,3,0,0,0,2020-03-21
马来西亚,马来西亚,1183,,114,153,27,1,4,2020-03-21
阿曼,阿曼,52,,13,4,0,0,0,2020-03-21
巴林,巴林,306,,100,21,0,0,1,2020-03-21
波多黎各,波多黎各,6,,0,1,0,0,0,2020-03-21
保加利亚,保加利亚,127,,0,20,0,1,3,2020-03-21
亚美尼亚,亚美尼亚,136,,1,0,0,0,0,2020-03-21
几内亚,赤道几内亚,6,,0,6,0,0,0,2020-03-21
几内亚,几内亚,6,,0,4,0,0,0,2020-03-21
希腊,希腊,495,,19,31,5,3,8,2020-03-21
玻利维亚,玻利维亚,15,,0,3,0,0,0,2020-03-21
波黑,波黑,64,,0,0,0,0,0,2020-03-21
古巴,古巴,21,,0,5,0,0,1,2020-03-21
乌兹别克斯坦,乌兹别克斯坦,37,,0,4,0,0,0,2020-03-21
斯洛伐克,斯洛伐克,137,,0,14,0,0,1,2020-03-21
塞内加尔,塞内加尔,47,,5,9,3,0,0,2020-03-21
洪都拉斯,洪都拉斯,24,,0,0,0,0,0,2020-03-21
科特迪瓦,科特迪瓦,14,,1,5,0,0,0,2020-03-21
哥斯达黎加,哥斯达黎加,113,,0,26,0,1,2,2020-03-21
塞浦路斯,塞浦路斯,75,,0,8,0,0,0,2020-03-21
伊拉克,伊拉克,208,,49,16,0,4,17,2020-03-21
北马其顿,北马其顿,67,,0,0,0,0,0,2020-03-21
突尼斯,突尼斯,60,,0,21,0,0,0,2020-03-21
