地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
比利时,比利时,39983,,8757,1487,0,145,5828,2020-04-20
加拿大,加拿大,35392,,11843,1470,2114,105,1611,2020-04-20
葡萄牙,葡萄牙,20863,,610,657,0,21,735,2020-04-20
巴西,巴西,39144,,22130,2219,8104,112,2484,2020-04-20
伊朗,伊朗,83505,,59273,1294,2250,91,5209,2020-04-20
印度,印度,17656,,2842,1540,540,71,590,2020-04-20
印度,印度尼西亚,17656,,2842,17656,2842,590,590,2020-04-20
秘鲁,秘鲁,15628,,6811,1208,127,52,400,2020-04-20
沙特阿拉伯,沙特阿拉伯,10484,,1490,1122,92,6,103,2020-04-20
以色列,以色列,13654,,3872,292,308,2,173,2020-04-20
挪威,挪威,7078,,0,42,0,2,165,2020-04-20
爱尔兰,爱尔兰,15251,,62,493,0,39,610,2020-04-20
瑞士,瑞士,27560,,17800,292,700,30,1404,2020-04-20
阿联酋,阿联酋,7265,,1360,484,74,2,43,2020-04-20
卡塔尔,卡塔尔,6015,,555,567,37,1,9,2020-04-20
乌克兰,乌克兰,5710,,359,261,12,10,151,2020-04-20
菲律宾,菲律宾,6459,,613,200,41,19,428,2020-04-20
捷克,捷克,6701,,1298,95,71,5,186,2020-04-20
多米尼加,多米尼加,4335,,0,209,0,17,217,2020-04-20
丹麦,丹麦,7384,,2748,142,0,9,355,2020-04-20
巴拿马,巴拿马,4210,,4,194,0,6,115,2020-04-20
哥伦比亚,哥伦比亚,3621,,85,0,0,0,166,2020-04-20
孟加拉国,孟加拉国,2948,,85,492,10,10,101,2020-04-20
奥地利,奥地利,14738,,10631,57,130,18,470,2020-04-20
南非,南非,3158,,903,124,0,2,54,2020-04-20
埃及,埃及,3144,,732,112,31,15,239,2020-04-20
摩尔多瓦,摩尔多瓦,2548,,478,76,21,3,70,2020-04-20
马来西亚,马来西亚,5425,,3295,36,98,0,89,2020-04-20
科威特,科威特,1995,,367,80,62,0,7,2020-04-20
匈牙利,匈牙利,1984,,267,68,17,10,199,2020-04-20
哈萨克斯坦,哈萨克斯坦,1735,,401,81,54,2,19,2020-04-20
乌兹别克斯坦,乌兹别克斯坦,1543,,225,48,30,0,5,2020-04-20
阿尔及利亚,阿尔及利亚,2629,,1047,95,153,8,375,2020-04-20
阿曼,阿曼,1410,,238,144,5,0,7,2020-04-20
爱沙尼亚,爱沙尼亚,1528,,164,16,2,2,40,2020-04-20
波多黎各,波多黎各,1118,,0,50,0,2,60,2020-04-20
古巴,古巴,986,,0,63,0,1,32,2020-04-20
斯洛文尼亚,斯洛文尼亚,1330,,192,13,2,4,74,2020-04-20
克罗地亚,克罗地亚,1871,,709,39,94,8,47,2020-04-20
加纳,加纳,1042,,99,208,0,0,9,2020-04-20
巴林,巴林,1895,,769,22,10,0,7,2020-04-20
立陶宛,立陶宛,1298,,242,59,14,2,35,2020-04-20
阿富汗,阿富汗,993,,131,60,19,2,32,2020-04-20
斯洛伐克,斯洛伐克,1173,,251,12,22,1,13,2020-04-20
北马其顿,北马其顿,1207,,179,37,15,2,51,2020-04-20
保加利亚,保加利亚,878,,153,13,0,1,42,2020-04-20
亚美尼亚,亚美尼亚,1339,,580,48,35,2,22,2020-04-20
喀麦隆,喀麦隆,1016,,305,0,0,0,42,2020-04-20
吉布提,吉布提,846,,102,114,26,0,2,2020-04-20
塞浦路斯,塞浦路斯,767,,0,6,0,0,17,2020-04-20
突尼斯,突尼斯,879,,0,13,0,1,38,2020-04-20
拉脱维亚,拉脱维亚,727,,64,45,-24,0,5,2020-04-20
哥斯达黎加,哥斯达黎加,649,,0,7,0,0,4,2020-04-20
尼日利亚,尼日利亚,627,,170,85,4,2,21,2020-04-20
科特迪瓦,科特迪瓦,847,,260,46,21,1,9,2020-04-20
阿塞拜疆,阿塞拜疆,1436,,791,38,79,0,19,2020-04-20
几内亚,几内亚,579,,87,61,22,2,5,2020-04-20
玻利维亚,玻利维亚,493,,0,28,0,0,31,2020-04-20
黎巴嫩,黎巴嫩,677,,102,4,3,0,21,2020-04-20
洪都拉斯,洪都拉斯,457,,0,15,0,5,46,2020-04-20
尼日尔,尼日尔,639,,113,0,0,0,19,2020-04-20
泰国,泰国,2792,,1999,27,71,0,47,2020-04-20
留尼旺,留尼旺,407,,0,5,0,0,0,2020-04-20
吉尔吉斯斯坦,吉尔吉斯斯坦,568,,201,14,68,2,7,2020-04-20
伊拉克,伊拉克,1539,,1009,26,56,0,82,2020-04-20
马耳他,马耳他,426,,44,4,0,0,3,2020-04-20
安道尔,安道尔,713,,235,9,30,1,36,2020-04-20
冰岛,冰岛,1771,,1328,11,37,0,9,2020-04-20
格鲁吉亚,格鲁吉亚,399,,93,5,7,0,4,2020-04-20
马约特,马约特,245,,0,0,0,0,4,2020-04-20
马恩岛,马恩岛,291,,0,2,0,0,4,2020-04-20
危地马拉,危地马拉,235,,0,21,0,0,7,2020-04-20
阿尔巴尼亚,阿尔巴尼亚,562,,277,14,0,0,26,2020-04-20
委内瑞拉,委内瑞拉,204,,0,0,0,0,9,2020-04-20
索马里,索马里,164,,3,29,1,0,7,2020-04-20
坦桑尼亚,坦桑尼亚,148,,13,0,0,0,5,2020-04-20
泽西岛,泽西岛,234,,0,11,0,1,11,2020-04-20
根西岛,根西岛,236,,0,2,0,0,9,2020-04-20
萨尔瓦多,萨尔瓦多,190,,0,13,0,0,7,2020-04-20
牙买加,牙买加,163,,0,20,0,0,5,2020-04-20
斯里兰卡,斯里兰卡,303,,97,34,6,0,7,2020-04-20
肯尼亚,肯尼亚,281,,69,11,2,0,14,2020-04-20
黑山,黑山,308,,55,3,0,0,5,2020-04-20
布基纳法索,布基纳法索,576,,338,11,17,0,36,2020-04-20
刚果（布）,刚果（布）,160,,16,17,5,0,6,2020-04-20
加蓬,加蓬,109,,7,0,0,0,1,2020-04-20
约旦,约旦,417,,276,4,7,0,7,2020-04-20
埃塞俄比亚,埃塞俄比亚,111,,16,3,0,0,3,2020-04-20
赤道几内亚,赤道几内亚,79,,4,0,0,0,0,2020-04-20
佛得角,佛得角,56,,1,56,1,1,1,2020-04-20
马尔代夫,马尔代夫,67,,16,16,0,0,0,2020-04-20
开曼群岛,开曼群岛,61,,0,0,0,0,2,2020-04-20
新西兰,新西兰,1105,,974,7,62,0,12,2020-04-20
毛里求斯,毛里求斯,328,,224,0,16,0,9,2020-04-20
荷属圣马丁,荷属圣马丁,57,,0,0,0,0,9,2020-04-20
法属波利尼西亚,法属波利尼西亚,55,,0,55,0,0,0,2020-04-20
巴哈马,巴哈马,54,,0,0,0,0,9,2020-04-20
塞拉利昂,塞拉利昂,43,,6,8,6,0,0,2020-04-20
海地,海地,44,,0,1,0,0,3,2020-04-20
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,1,3,2020-04-20
几内亚比绍,几内亚比绍,50,,3,0,0,0,0,2020-04-20
利比亚,利比亚,51,,11,51,11,1,1,2020-04-20
尼泊尔,尼泊尔,31,,2,0,0,0,0,2020-04-20
赞比亚共和国,赞比亚共和国,65,,35,4,2,0,3,2020-04-20
乌干达,乌干达,55,,28,55,28,0,0,2020-04-20
乍得,乍得,33,,0,0,0,0,0,2020-04-20
莫桑比克,莫桑比克,39,,8,4,4,0,0,2020-04-20
蒙古,蒙古,32,,5,0,0,0,0,2020-04-20
多哥,多哥,84,,49,0,0,0,5,2020-04-20
津巴布韦,津巴布韦,25,,2,0,0,0,3,2020-04-20
马拉维,马拉维,17,,0,0,0,0,2,2020-04-20
尼加拉瓜,尼加拉瓜,9,,0,9,0,1,1,2020-04-20
中非共和国,中非共和国,12,,10,0,0,0,0,2020-04-20
浙江省,中国,1268,,1249,0,2,0,1,2020-04-20
湖北省,中国,68128,,63511,0,4,0,4512,2020-04-20
中国,中国,84239,,77948,14,69,0,4642,2020-04-20
黑龙江省,中国,905,,472,7,0,0,13,2020-04-20
上海市,中国,638,,530,3,9,0,7,2020-04-20
北京市,中国,593,,514,0,4,0,8,2020-04-20
广东省,中国,1581,,1494,1,4,0,8,2020-04-20
白俄罗斯,白俄罗斯,6264,,494,1485,0,0,47,2020-04-20
刚果（金）,刚果（金）,332,,27,5,0,0,25,2020-04-20
巴拉圭,巴拉圭,202,,30,3,0,0,8,2020-04-20
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,13,2020-04-20
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-20
澳大利亚,澳大利亚,6619,,4258,33,4139,2,71,2020-04-20
希腊,希腊,2235,,19,0,0,0,110,2020-04-20
巴勒斯坦,巴勒斯坦,320,,62,7,0,0,2,2020-04-20
马里,索马里,164,,3,164,3,7,7,2020-04-20
直布罗陀,直布罗陀,133,,0,0,0,0,1,2020-04-20
关岛,关岛,136,,0,1,0,0,5,2020-04-20
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,0,0,0,8,2020-04-20
越南,越南,268,,169,0,0,0,0,2020-04-20
利比里亚,利比里亚,99,,7,18,0,1,8,2020-04-20
文莱,文莱,138,,115,0,0,0,1,2020-04-20
法属圭亚那,法属圭亚那,96,,0,0,0,0,0,2020-04-20
阿鲁巴,阿鲁巴,96,,0,0,0,0,2,2020-04-20
百慕大,百慕大,83,,0,0,0,0,5,2020-04-20
列支敦士登,列支敦士登,82,,0,82,0,1,1,2020-04-20
圭亚那,圭亚那,65,,9,-31,1,1,7,2020-04-20
圣马丁岛,圣马丁岛,37,,0,37,0,2,2,2020-04-20
叙利亚,叙利亚,39,,5,0,0,0,3,2020-04-20
厄立特里亚,厄立特里亚,39,,3,0,0,0,0,2020-04-20
贝宁,贝宁,37,,18,0,0,0,1,2020-04-20
东帝汶,东帝汶,19,,0,1,0,0,0,2020-04-20
斯威士兰,斯威士兰,22,,8,0,0,0,1,2020-04-20
安提瓜和巴布达,安提瓜和巴布达,23,,0,23,0,2,2,2020-04-20
博茨瓦纳,博茨瓦纳,15,,0,0,0,0,1,2020-04-20
斐济,斐济,17,,0,0,0,0,0,2020-04-20
圣其茨和尼维斯,圣其茨和尼维斯,14,,0,14,0,0,0,2020-04-20
布隆迪共和国,布隆迪共和国,6,,0,0,0,0,1,2020-04-20
澳门,中国,45,,22,0,2,0,0,2020-04-20
台湾,中国,422,,203,2,14,0,6,2020-04-20
香港,中国,1025,,630,0,28,0,4,2020-04-20
摩纳哥,摩纳哥,98,,3,0,0,0,3,2020-04-20
巴巴多斯,巴巴多斯,75,,0,0,0,0,5,2020-04-20
安哥拉,安哥拉,24,,6,0,0,0,2,2020-04-20
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,0,0,0,2,2020-04-20
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,0,0,0,1,2020-04-20
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,0,0,0,2020-04-20
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,0,0,0,2020-04-20
伯利兹,伯利兹,18,,0,18,0,2,2,2020-04-20
蒙特塞拉特,蒙特塞拉特,11,,0,11,0,0,0,2020-04-20
福克兰群岛,福克兰群岛,11,,0,11,0,0,0,2020-04-20
内蒙古自治区,中国,194,,104,1,0,0,1,2020-04-20
河北省,中国,328,,317,328,317,6,6,2020-04-20
辽宁省,中国,146,,143,0,1,0,2,2020-04-20
印度尼西亚,印度尼西亚,6760,,747,0,0,0,590,2020-04-21
圣马力诺,圣马力诺,461,,2,6,0,0,39,2020-04-21
马提尼克,马提尼克,163,,0,0,0,0,12,2020-04-21
瓜德罗普岛,瓜德罗普岛,148,,0,3,0,0,11,2020-04-21
苏丹,苏丹,107,,2,15,0,0,12,2020-04-21
卢旺达,卢旺达,147,,76,0,0,0,0,2020-04-21
美国,美国,787960,,73527,27390,2516,1662,42364,2020-04-21
卢森堡,卢森堡,3558,,241,8,0,2,75,2020-04-21
波黑,波黑,1276,,381,8,34,1,50,2020-04-21
乌拉圭,乌拉圭,535,,313,7,15,0,10,2020-04-21
缅甸,缅甸,119,,7,8,0,0,5,2020-04-21
马达加斯加,马达加斯加,121,,35,1,0,0,0,2020-04-21
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-21
瑞典,瑞典,15372,,537,510,7,176,1794,2020-04-21
日本,日本,11152,,1069,0,0,0,261,2020-04-21
墨西哥,墨西哥,8772,,1,511,0,0,686,2020-04-21
新加坡,新加坡,9125,,683,1111,0,0,11,2020-04-21
厄瓜多尔,厄瓜多尔,9468,,501,446,0,18,474,2020-04-21
波兰,波兰,9596,,1133,309,93,20,380,2020-04-21
巴基斯坦,巴基斯坦,9193,,1970,845,102,24,192,2020-04-21
罗马尼亚,罗马尼亚,8936,,2017,190,125,27,478,2020-04-21
塞尔维亚,塞尔维亚,6853,,870,223,0,5,134,2020-04-21
智利,智利,10888,,4676,800,338,6,139,2020-04-21
芬兰,芬兰,3868,,10,85,0,4,98,2020-04-21
摩洛哥,摩洛哥,3186,,359,196,19,1,144,2020-04-21
阿根廷,阿根廷,3031,,737,90,28,8,142,2020-04-21
韩国,韩国,10683,,8213,9,99,1,237,2020-04-21
塞内加尔,塞内加尔,377,,235,0,0,0,5,2020-04-21
英国,英国,124743,,344,0,0,0,16509,2020-04-21
意大利,意大利,181228,,48877,2256,1822,454,24114,2020-04-21
西班牙,西班牙,204178,,82514,3968,1927,430,21282,2020-04-21
土耳其,土耳其,90980,,13430,4674,1454,123,2140,2020-04-21
法国,法国,114657,,37409,2051,831,547,20265,2020-04-21
俄罗斯,俄罗斯,52763,,3873,5642,427,51,456,2020-04-21
俄罗斯,白俄罗斯,52763,,3873,5642,427,51,456,2020-04-21
德国,德国,143457,,95200,1785,3700,194,4598,2020-04-21
荷兰,荷兰,33405,,291,0,0,0,3751,2020-04-21
比利时,比利时,40956,,9002,973,245,170,5998,2020-04-21
加拿大,加拿大,36831,,11843,1439,0,79,1690,2020-04-21
葡萄牙,葡萄牙,20863,,610,0,0,0,735,2020-04-21
巴西,巴西,40581,,22991,1437,861,91,2575,2020-04-21
伊朗,伊朗,84802,,60965,1297,1692,88,5297,2020-04-21
印度,印度,18985,,3260,1329,418,13,603,2020-04-21
印度,印度尼西亚,18985,,3260,1329,418,13,603,2020-04-21
秘鲁,秘鲁,16325,,6968,697,157,45,445,2020-04-21
沙特阿拉伯,沙特阿拉伯,10484,,1490,0,0,0,103,2020-04-21
以色列,以色列,13883,,4353,229,481,8,181,2020-04-21
挪威,挪威,7127,,0,49,0,16,181,2020-04-21
爱尔兰,爱尔兰,15652,,62,401,0,77,687,2020-04-21
瑞士,瑞士,27673,,18600,113,800,25,1429,2020-04-21
阿联酋,阿联酋,7265,,1360,0,0,0,43,2020-04-21
卡塔尔,卡塔尔,6015,,555,0,0,0,9,2020-04-21
乌克兰,乌克兰,6125,,367,415,8,10,161,2020-04-21
菲律宾,菲律宾,6599,,654,140,41,9,437,2020-04-21
捷克,捷克,6838,,1559,137,261,8,194,2020-04-21
多米尼加,多米尼加,4680,,0,345,0,9,226,2020-04-21
丹麦,丹麦,7515,,2748,131,0,9,364,2020-04-21
巴拿马,巴拿马,4273,,4,63,0,5,120,2020-04-21
哥伦比亚,哥伦比亚,3621,,85,0,0,0,166,2020-04-21
孟加拉国,孟加拉国,2948,,85,0,0,0,101,2020-04-21
奥地利,奥地利,14782,,10631,44,0,0,470,2020-04-21
南非,南非,3300,,1055,142,152,4,58,2020-04-21
埃及,埃及,3333,,821,189,89,11,250,2020-04-21
摩尔多瓦,摩尔多瓦,2548,,478,0,0,0,70,2020-04-21
马来西亚,马来西亚,5482,,3349,57,54,3,92,2020-04-21
科威特,科威特,2080,,412,85,45,4,11,2020-04-21
匈牙利,匈牙利,2098,,287,114,20,14,213,2020-04-21
哈萨克斯坦,哈萨克斯坦,1949,,447,214,46,0,19,2020-04-21
乌兹别克斯坦,乌兹别克斯坦,1565,,225,22,0,0,5,2020-04-21
阿尔及利亚,阿尔及利亚,2718,,1099,89,52,9,384,2020-04-21
阿曼,阿曼,1508,,238,98,0,1,8,2020-04-21
爱沙尼亚,爱沙尼亚,1535,,165,7,1,0,40,2020-04-21
波多黎各,波多黎各,1213,,0,95,0,2,62,2020-04-21
古巴,古巴,1035,,0,49,0,2,34,2020-04-21
斯洛文尼亚,斯洛文尼亚,1335,,193,5,1,3,77,2020-04-21
克罗地亚,克罗地亚,1881,,771,10,62,0,47,2020-04-21
加纳,加纳,1042,,99,0,0,0,9,2020-04-21
巴林,巴林,1952,,783,57,14,0,7,2020-04-21
立陶宛,立陶宛,1326,,242,28,0,2,37,2020-04-21
阿富汗,阿富汗,1026,,135,33,4,3,35,2020-04-21
斯洛伐克,斯洛伐克,1173,,251,0,0,0,13,2020-04-21
北马其顿,北马其顿,1225,,200,18,21,3,54,2020-04-21
保加利亚,保加利亚,915,,153,37,0,1,43,2020-04-21
亚美尼亚,亚美尼亚,1401,,609,62,29,2,24,2020-04-21
喀麦隆,喀麦隆,1016,,305,0,0,0,42,2020-04-21
吉布提,吉布提,846,,102,0,0,0,2,2020-04-21
塞浦路斯,塞浦路斯,772,,0,5,0,0,17,2020-04-21
突尼斯,突尼斯,884,,0,5,0,0,38,2020-04-21
拉脱维亚,拉脱维亚,739,,64,12,0,0,5,2020-04-21
哥斯达黎加,哥斯达黎加,655,,0,6,0,0,4,2020-04-21
尼日利亚,尼日利亚,665,,188,38,18,1,22,2020-04-21
科特迪瓦,科特迪瓦,879,,287,32,27,1,10,2020-04-21
阿塞拜疆,阿塞拜疆,1436,,791,0,0,0,19,2020-04-21
几内亚,几内亚,622,,122,43,35,0,5,2020-04-21
玻利维亚,玻利维亚,520,,0,27,0,1,32,2020-04-21
黎巴嫩,黎巴嫩,677,,103,0,1,0,21,2020-04-21
洪都拉斯,洪都拉斯,472,,0,15,0,0,46,2020-04-21
尼日尔,尼日尔,655,,124,16,11,1,20,2020-04-21
泰国,泰国,2811,,2108,19,109,1,48,2020-04-21
留尼旺,留尼旺,408,,0,1,0,0,0,2020-04-21
吉尔吉斯斯坦,吉尔吉斯斯坦,568,,201,0,0,0,7,2020-04-21
伊拉克,伊拉克,1574,,1043,35,34,0,82,2020-04-21
马耳他,马耳他,427,,44,1,0,0,3,2020-04-21
安道尔,安道尔,717,,248,4,13,0,36,2020-04-21
冰岛,冰岛,1773,,1362,2,34,1,10,2020-04-21
格鲁吉亚,格鲁吉亚,408,,95,9,2,0,4,2020-04-21
马约特,马约特,284,,0,39,0,0,4,2020-04-21
马恩岛,马恩岛,297,,0,6,0,0,4,2020-04-21
危地马拉,危地马拉,257,,0,22,0,0,7,2020-04-21
阿尔巴尼亚,阿尔巴尼亚,584,,327,22,50,0,26,2020-04-21
委内瑞拉,委内瑞拉,228,,0,24,0,0,9,2020-04-21
索马里,索马里,237,,3,73,0,1,8,2020-04-21
坦桑尼亚,坦桑尼亚,254,,13,106,0,5,10,2020-04-21
泽西岛,泽西岛,245,,0,11,0,1,12,2020-04-21
根西岛,根西岛,239,,0,3,0,0,9,2020-04-21
萨尔瓦多,萨尔瓦多,201,,0,11,0,0,7,2020-04-21
牙买加,牙买加,173,,0,10,0,0,5,2020-04-21
斯里兰卡,斯里兰卡,303,,97,0,0,0,7,2020-04-21
肯尼亚,肯尼亚,281,,69,0,0,0,14,2020-04-21
黑山,黑山,312,,88,4,33,0,5,2020-04-21
布基纳法索,布基纳法索,581,,357,5,19,2,38,2020-04-21
刚果（布）,刚果（布）,160,,16,0,0,0,6,2020-04-21
加蓬,加蓬,120,,7,11,0,0,1,2020-04-21
约旦,约旦,425,,282,8,6,0,7,2020-04-21
埃塞俄比亚,埃塞俄比亚,114,,16,3,0,0,3,2020-04-21
赤道几内亚,赤道几内亚,79,,4,0,0,0,0,2020-04-21
佛得角,佛得角,67,,1,11,0,0,1,2020-04-21
马尔代夫,马尔代夫,67,,16,0,0,0,0,2020-04-21
开曼群岛,开曼群岛,61,,0,0,0,0,2,2020-04-21
新西兰,新西兰,1107,,1032,2,58,1,13,2020-04-21
毛里求斯,毛里求斯,328,,224,0,0,0,9,2020-04-21
荷属圣马丁,荷属圣马丁,64,,0,7,0,0,9,2020-04-21
法属波利尼西亚,法属波利尼西亚,55,,0,0,0,0,0,2020-04-21
巴哈马,巴哈马,58,,0,4,0,0,9,2020-04-21
塞拉利昂,塞拉利昂,43,,6,0,0,0,0,2020-04-21
海地,海地,44,,0,0,0,0,3,2020-04-21
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,0,3,2020-04-21
几内亚比绍,几内亚比绍,50,,3,0,0,0,0,2020-04-21
利比亚,利比亚,51,,11,0,0,0,1,2020-04-21
尼泊尔,尼泊尔,31,,2,0,0,0,0,2020-04-21
赞比亚共和国,赞比亚共和国,65,,35,0,0,0,3,2020-04-21
乌干达,乌干达,56,,28,1,0,0,0,2020-04-21
乍得,乍得,33,,0,0,0,0,0,2020-04-21
莫桑比克,莫桑比克,39,,8,0,0,0,0,2020-04-21
蒙古,蒙古,33,,5,1,0,0,0,2020-04-21
多哥,多哥,84,,49,0,0,0,5,2020-04-21
津巴布韦,津巴布韦,25,,2,0,0,0,3,2020-04-21
马拉维,马拉维,17,,0,0,0,0,2,2020-04-21
尼加拉瓜,尼加拉瓜,9,,0,0,0,0,1,2020-04-21
中非共和国,中非共和国,14,,10,2,0,0,0,2020-04-21
苏里南,苏里南,10,,4,10,4,1,1,2020-04-21
天津市,中国,189,,176,0,2,0,3,2020-04-21
浙江省,中国,1268,,1251,0,2,0,1,2020-04-21
湖北省,中国,68128,,63514,0,3,0,4512,2020-04-21
中国,中国,84278,,78016,39,68,0,4642,2020-04-21
黑龙江省,中国,913,,475,8,3,0,13,2020-04-21
北京市,中国,593,,516,0,2,0,8,2020-04-21
广东省,中国,1582,,1501,1,7,0,8,2020-04-21
山西省,中国,197,,140,197,140,0,0,2020-04-21
吉林省,中国,106,,97,2,0,0,1,2020-04-21
白俄罗斯,白俄罗斯,6264,,494,0,0,0,47,2020-04-21
刚果（金）,刚果（金）,350,,35,18,8,0,25,2020-04-21
巴拉圭,巴拉圭,206,,30,4,0,0,8,2020-04-21
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,13,2020-04-21
法罗群岛,法罗群岛,185,,0,1,0,0,0,2020-04-21
澳大利亚,澳大利亚,6625,,4258,6,0,0,71,2020-04-21
希腊,希腊,2245,,19,10,0,6,116,2020-04-21
巴勒斯坦,巴勒斯坦,437,,69,117,7,1,3,2020-04-21
马里,索马里,237,,3,73,0,1,8,2020-04-21
直布罗陀,直布罗陀,133,,0,0,0,0,1,2020-04-21
关岛,关岛,136,,0,0,0,0,5,2020-04-21
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,0,0,0,8,2020-04-21
越南,越南,268,,169,0,0,0,0,2020-04-21
利比里亚,利比里亚,99,,7,0,0,0,8,2020-04-21
文莱,文莱,138,,115,0,0,0,1,2020-04-21
法属圭亚那,法属圭亚那,96,,0,0,0,0,0,2020-04-21
阿鲁巴,阿鲁巴,97,,0,1,0,0,2,2020-04-21
百慕大,百慕大,86,,0,3,0,0,5,2020-04-21
列支敦士登,列支敦士登,82,,0,0,0,0,1,2020-04-21
圭亚那,圭亚那,66,,9,1,0,0,7,2020-04-21
圣马丁岛,圣马丁岛,37,,0,0,0,0,2,2020-04-21
叙利亚,叙利亚,39,,5,0,0,0,3,2020-04-21
厄立特里亚,厄立特里亚,39,,3,0,0,0,0,2020-04-21
贝宁,贝宁,54,,27,17,9,0,1,2020-04-21
东帝汶,东帝汶,19,,0,0,0,0,0,2020-04-21
斯威士兰,斯威士兰,24,,8,2,0,0,1,2020-04-21
安提瓜和巴布达,安提瓜和巴布达,23,,0,0,0,1,3,2020-04-21
博茨瓦纳,博茨瓦纳,20,,0,5,0,0,1,2020-04-21
斐济,斐济,17,,0,0,0,0,0,2020-04-21
圣其茨和尼维斯,圣其茨和尼维斯,14,,0,0,0,0,0,2020-04-21
梵蒂冈,梵蒂冈,8,,0,8,0,0,0,2020-04-21
冈比亚,冈比亚,9,,2,9,2,1,1,2020-04-21
布隆迪共和国,布隆迪共和国,6,,0,0,0,0,1,2020-04-21
不丹,不丹,5,,0,5,0,0,0,2020-04-21
英属维尔京群岛,英属维尔京群岛,4,,0,4,0,1,1,2020-04-21
澳门,中国,45,,24,0,2,0,0,2020-04-21
台湾,中国,425,,217,3,14,0,6,2020-04-21
香港,中国,1029,,650,4,20,0,4,2020-04-21
摩纳哥,摩纳哥,98,,3,0,0,0,3,2020-04-21
巴巴多斯,巴巴多斯,75,,0,0,0,0,5,2020-04-21
安哥拉,安哥拉,24,,6,0,0,0,2,2020-04-21
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,0,0,0,2,2020-04-21
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,0,0,0,1,2020-04-21
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,0,0,0,2020-04-21
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,0,0,0,2020-04-21
陕西省,中国,277,,253,277,253,3,3,2020-04-21
福建省,中国,355,,341,0,2,0,1,2020-04-21
江苏省,中国,653,,644,653,644,0,0,2020-04-21
老挝,老挝,19,,0,19,0,0,0,2020-04-21
新喀里多尼亚,新喀里多尼亚,18,,0,18,0,0,0,2020-04-21
伯利兹,伯利兹,18,,0,0,0,0,2,2020-04-21
多米尼克,多米尼克,16,,0,16,0,0,0,2020-04-21
圣卢西亚,圣卢西亚,15,,0,15,0,0,0,2020-04-21
格林那达,格林那达,14,,0,14,0,0,0,2020-04-21
纳米比亚,纳米比亚,16,,3,16,3,0,0,2020-04-21
库拉索岛,库拉索岛,14,,0,14,0,1,1,2020-04-21
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,12,0,0,0,2020-04-21
塞舌尔,塞舌尔,11,,0,11,0,0,0,2020-04-21
格陵兰,格陵兰,11,,0,11,0,0,0,2020-04-21
蒙特塞拉特,蒙特塞拉特,11,,0,0,0,0,0,2020-04-21
福克兰群岛,福克兰群岛,11,,0,0,0,0,0,2020-04-21
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,6,0,0,0,2020-04-21
毛里塔尼亚,毛里塔尼亚,7,,2,7,2,1,1,2020-04-21
南苏丹,南苏丹,4,,0,4,0,0,0,2020-04-21
圣多美和普林西比,圣多美和普林西比,4,,0,4,0,0,0,2020-04-21
安圭拉,安圭拉,3,,0,3,0,0,0,2020-04-21
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,1,0,0,0,2020-04-21
也门共和国,也门共和国,1,,0,1,0,0,0,2020-04-21
内蒙古自治区,中国,194,,108,0,4,0,1,2020-04-21
印度尼西亚,印度尼西亚,7148,,913,388,166,45,635,2020-04-22
圣马力诺,圣马力诺,462,,2,1,0,0,39,2020-04-22
马提尼克,马提尼克,163,,0,0,0,2,14,2020-04-22
瓜德罗普岛,瓜德罗普岛,148,,0,0,0,0,11,2020-04-22
苏丹,苏丹,144,,2,37,0,1,13,2020-04-22
卢旺达,卢旺达,150,,84,3,8,0,0,2020-04-22
美国,美国,826184,,75682,38224,2155,2786,45150,2020-04-22
卢森堡,卢森堡,3618,,241,60,0,3,78,2020-04-22
波黑,波黑,1318,,398,42,17,1,51,2020-04-22
乌拉圭,乌拉圭,543,,324,8,11,2,12,2020-04-22
缅甸,缅甸,121,,9,2,2,0,5,2020-04-22
马达加斯加,马达加斯加,121,,35,0,0,0,0,2020-04-22
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-22
瑞典,瑞典,16004,,550,632,13,143,1937,2020-04-22
日本,日本,11581,,1069,429,0,22,283,2020-04-22
墨西哥,墨西哥,9501,,1,729,0,171,857,2020-04-22
新加坡,新加坡,10141,,683,1016,0,0,11,2020-04-22
